City,County,State,Timezone,Continent
Watchung,Somerset,New Jersey,New_York,America
Rutherford,Bergen,New Jersey,New_York,America
Lyndhurst,Bergen,New Jersey,New_York,America
Carlstadt,Bergen,New Jersey,New_York,America
East Rutherford,Bergen,New Jersey,New_York,America
Moonachie,Bergen,New Jersey,New_York,America
Wood Ridge,Bergen,New Jersey,New_York,America
Scotch Plains,Union,New Jersey,New_York,America
Sewaren,Middlesex,New Jersey,New_York,America
Short Hills,Essex,New Jersey,New_York,America
South Orange,Essex,New Jersey,New_York,America
South Plainfield,Middlesex,New Jersey,New_York,America
Springfield,Union,New Jersey,New_York,America
Towaco,Morris,New Jersey,New_York,America
Union,Union,New Jersey,New_York,America
Weehawken,Hudson,New Jersey,New_York,America
Union City,Hudson,New Jersey,New_York,America
Vauxhall,Union,New Jersey,New_York,America
Westfield,Union,New Jersey,New_York,America
Mountainside,Union,New Jersey,New_York,America
West New York,Hudson,New Jersey,New_York,America
Secaucus,Hudson,New Jersey,New_York,America
Woodbridge,Middlesex,New Jersey,New_York,America
Newark,Essex,New Jersey,New_York,America
Newark,Essex,New Jersey,New_York,America
Newark,Essex,New Jersey,New_York,America
Newark,Essex,New Jersey,New_York,America
Newark,Essex,New Jersey,New_York,America
Newark,Essex,New Jersey,New_York,America
Newark,Essex,New Jersey,New_York,America
Belleville,Essex,New Jersey,New_York,America
Nutley,Essex,New Jersey,New_York,America
Irvington,Essex,New Jersey,New_York,America
Newark,Essex,New Jersey,New_York,America
Newark,Essex,New Jersey,New_York,America
Elizabeth,Union,New Jersey,New_York,America
Elizabeth,Union,New Jersey,New_York,America
Roselle,Union,New Jersey,New_York,America
Roselle Park,Union,New Jersey,New_York,America
Hillside,Union,New Jersey,New_York,America
Elizabethport,Union,New Jersey,New_York,America
Elizabeth,Union,New Jersey,New_York,America
Jersey City,Hudson,New Jersey,New_York,America
Jersey City,Hudson,New Jersey,New_York,America
Jersey City,Hudson,New Jersey,New_York,America
Jersey City,Hudson,New Jersey,New_York,America
Jersey City,Hudson,New Jersey,New_York,America
Jersey City,Hudson,New Jersey,New_York,America
Jersey City,Hudson,New Jersey,New_York,America
Allendale,Bergen,New Jersey,New_York,America
Bloomingdale,Passaic,New Jersey,New_York,America
Butler,Morris,New Jersey,New_York,America
Elmwood Park,Bergen,New Jersey,New_York,America
Fair Lawn,Bergen,New Jersey,New_York,America
Franklin,Sussex,New Jersey,New_York,America
Franklin Lakes,Bergen,New Jersey,New_York,America
Glenwood,Sussex,New Jersey,New_York,America
Hamburg,Sussex,New Jersey,New_York,America
Haskell,Passaic,New Jersey,New_York,America
Hewitt,Passaic,New Jersey,New_York,America
Highland Lakes,Sussex,New Jersey,New_York,America
Ho Ho Kus,Bergen,New Jersey,New_York,America
Little Falls,Passaic,New Jersey,New_York,America
Mahwah,Bergen,New Jersey,New_York,America
Midland Park,Bergen,New Jersey,New_York,America
Newfoundland,Passaic,New Jersey,New_York,America
Oakland,Bergen,New Jersey,New_York,America
Oak Ridge,Morris,New Jersey,New_York,America
Ogdensburg,Sussex,New Jersey,New_York,America
Pequannock,Morris,New Jersey,New_York,America
Pompton Lakes,Passaic,New Jersey,New_York,America
Pompton Plains,Morris,New Jersey,New_York,America
Ramsey,Bergen,New Jersey,New_York,America
Ridgewood,Bergen,New Jersey,New_York,America
Glen Rock,Bergen,New Jersey,New_York,America
Ringwood,Passaic,New Jersey,New_York,America
Riverdale,Morris,New Jersey,New_York,America
Saddle River,Bergen,New Jersey,New_York,America
Stockholm,Sussex,New Jersey,New_York,America
Sussex,Sussex,New Jersey,New_York,America
Vernon,Sussex,New Jersey,New_York,America
Waldwick,Bergen,New Jersey,New_York,America
Wanaque,Passaic,New Jersey,New_York,America
Wayne,Passaic,New Jersey,New_York,America
West Milford,Passaic,New Jersey,New_York,America
Wyckoff,Bergen,New Jersey,New_York,America
Mahwah,Bergen,New Jersey,New_York,America
Paterson,Passaic,New Jersey,New_York,America
Paterson,Passaic,New Jersey,New_York,America
Paterson,Passaic,New Jersey,New_York,America
Paterson,Passaic,New Jersey,New_York,America
Paterson,Passaic,New Jersey,New_York,America
Hawthorne,Passaic,New Jersey,New_York,America
Haledon,Passaic,New Jersey,New_York,America
Totowa,Passaic,New Jersey,New_York,America
Paterson,Passaic,New Jersey,New_York,America
Paterson,Passaic,New Jersey,New_York,America
Paterson,Passaic,New Jersey,New_York,America
Paterson,Passaic,New Jersey,New_York,America
Hackensack,Bergen,New Jersey,New_York,America
Bogota,Bergen,New Jersey,New_York,America
Hasbrouck Heights,Bergen,New Jersey,New_York,America
Leonia,Bergen,New Jersey,New_York,America
South Hackensack,Bergen,New Jersey,New_York,America
Maywood,Bergen,New Jersey,New_York,America
Teterboro,Bergen,New Jersey,New_York,America
Alpine,Bergen,New Jersey,New_York,America
Bergenfield,Bergen,New Jersey,New_York,America
Closter,Bergen,New Jersey,New_York,America
Cresskill,Bergen,New Jersey,New_York,America
Demarest,Bergen,New Jersey,New_York,America
Dumont,Bergen,New Jersey,New_York,America
Emerson,Bergen,New Jersey,New_York,America
Englewood,Bergen,New Jersey,New_York,America
Englewood Cliffs,Bergen,New Jersey,New_York,America
Harrington Park,Bergen,New Jersey,New_York,America
Haworth,Bergen,New Jersey,New_York,America
Hillsdale,Bergen,New Jersey,New_York,America
Little Ferry,Bergen,New Jersey,New_York,America
Lodi,Bergen,New Jersey,New_York,America
Montvale,Bergen,New Jersey,New_York,America
New Milford,Bergen,New Jersey,New_York,America
Northvale,Bergen,New Jersey,New_York,America
Norwood,Bergen,New Jersey,New_York,America
Oradell,Bergen,New Jersey,New_York,America
Palisades Park,Bergen,New Jersey,New_York,America
Paramus,Bergen,New Jersey,New_York,America
Park Ridge,Bergen,New Jersey,New_York,America
Ridgefield,Bergen,New Jersey,New_York,America
Ridgefield Park,Bergen,New Jersey,New_York,America
River Edge,Bergen,New Jersey,New_York,America
Rochelle Park,Bergen,New Jersey,New_York,America
Saddle Brook,Bergen,New Jersey,New_York,America
Teaneck,Bergen,New Jersey,New_York,America
Tenafly,Bergen,New Jersey,New_York,America
Westwood,Bergen,New Jersey,New_York,America
Township Of Washington,Bergen,New Jersey,New_York,America
Woodcliff Lake,Bergen,New Jersey,New_York,America
Red Bank,Monmouth,New Jersey,New_York,America
Shrewsbury,Monmouth,New Jersey,New_York,America
Fort Monmouth,Monmouth,New Jersey,New_York,America
Fair Haven,Monmouth,New Jersey,New_York,America
Allenhurst,Monmouth,New Jersey,New_York,America
Asbury Park,Monmouth,New Jersey,New_York,America
Atlantic Highlands,Monmouth,New Jersey,New_York,America
Avon By The Sea,Monmouth,New Jersey,New_York,America
Belford,Monmouth,New Jersey,New_York,America
Belmar,Monmouth,New Jersey,New_York,America
Bradley Beach,Monmouth,New Jersey,New_York,America
Cliffwood,Monmouth,New Jersey,New_York,America
Colts Neck,Monmouth,New Jersey,New_York,America
Deal,Monmouth,New Jersey,New_York,America
Eatontown,Monmouth,New Jersey,New_York,America
Englishtown,Monmouth,New Jersey,New_York,America
Farmingdale,Monmouth,New Jersey,New_York,America
Freehold,Monmouth,New Jersey,New_York,America
Hazlet,Monmouth,New Jersey,New_York,America
Howell,Monmouth,New Jersey,New_York,America
Highlands,Monmouth,New Jersey,New_York,America
Holmdel,Monmouth,New Jersey,New_York,America
Keansburg,Monmouth,New Jersey,New_York,America
Keyport,Monmouth,New Jersey,New_York,America
Leonardo,Monmouth,New Jersey,New_York,America
Lincroft,Monmouth,New Jersey,New_York,America
Little Silver,Monmouth,New Jersey,New_York,America
Long Branch,Monmouth,New Jersey,New_York,America
Marlboro,Monmouth,New Jersey,New_York,America
Matawan,Monmouth,New Jersey,New_York,America
Middletown,Monmouth,New Jersey,New_York,America
Monmouth Beach,Monmouth,New Jersey,New_York,America
Morganville,Monmouth,New Jersey,New_York,America
Neptune,Monmouth,New Jersey,New_York,America
Oakhurst,Monmouth,New Jersey,New_York,America
Ocean Grove,Monmouth,New Jersey,New_York,America
Oceanport,Monmouth,New Jersey,New_York,America
Port Monmouth,Monmouth,New Jersey,New_York,America
Rumson,Monmouth,New Jersey,New_York,America
Spring Lake,Monmouth,New Jersey,New_York,America
West Long Branch,Monmouth,New Jersey,New_York,America
Dover,Morris,New Jersey,New_York,America
Mine Hill,Morris,New Jersey,New_York,America
Allamuchy,Warren,New Jersey,New_York,America
Andover,Sussex,New Jersey,New_York,America
Augusta,Sussex,New Jersey,New_York,America
Belvidere,Warren,New Jersey,New_York,America
Blairstown,Warren,New Jersey,New_York,America
Branchville,Sussex,New Jersey,New_York,America
Montague,Sussex,New Jersey,New_York,America
Budd Lake,Morris,New Jersey,New_York,America
Califon,Hunterdon,New Jersey,New_York,America
Columbia,Warren,New Jersey,New_York,America
Delaware,Warren,New Jersey,New_York,America
Denville,Morris,New Jersey,New_York,America
Flanders,Morris,New Jersey,New_York,America
Great Meadows,Warren,New Jersey,New_York,America
Hackettstown,Warren,New Jersey,New_York,America
Hibernia,Morris,New Jersey,New_York,America
Hopatcong,Sussex,New Jersey,New_York,America
Johnsonburg,Warren,New Jersey,New_York,America
Kenvil,Morris,New Jersey,New_York,America
Lafayette,Sussex,New Jersey,New_York,America
Lake Hopatcong,Morris,New Jersey,New_York,America
Landing,Morris,New Jersey,New_York,America
Layton,Sussex,New Jersey,New_York,America
Ledgewood,Morris,New Jersey,New_York,America
Long Valley,Morris,New Jersey,New_York,America
Mount Arlington,Morris,New Jersey,New_York,America
Netcong,Morris,New Jersey,New_York,America
Newton,Sussex,New Jersey,New_York,America
Oxford,Warren,New Jersey,New_York,America
Port Murray,Warren,New Jersey,New_York,America
Rockaway,Morris,New Jersey,New_York,America
Randolph,Morris,New Jersey,New_York,America
Schooleys Mountain,Morris,New Jersey,New_York,America
Sparta,Sussex,New Jersey,New_York,America
Stanhope,Sussex,New Jersey,New_York,America
Succasunna,Morris,New Jersey,New_York,America
Mount Tabor,Morris,New Jersey,New_York,America
Vienna,Warren,New Jersey,New_York,America
Wallpack Center,Sussex,New Jersey,New_York,America
Washington,Warren,New Jersey,New_York,America
Wharton,Morris,New Jersey,New_York,America
Summit,Union,New Jersey,New_York,America
Basking Ridge,Somerset,New Jersey,New_York,America
Bedminster,Somerset,New Jersey,New_York,America
Berkeley Heights,Union,New Jersey,New_York,America
Bernardsville,Somerset,New Jersey,New_York,America
Brookside,Morris,New Jersey,New_York,America
Cedar Knolls,Morris,New Jersey,New_York,America
Chatham,Morris,New Jersey,New_York,America
Chester,Morris,New Jersey,New_York,America
Far Hills,Somerset,New Jersey,New_York,America
Florham Park,Morris,New Jersey,New_York,America
Gillette,Morris,New Jersey,New_York,America
Gladstone,Somerset,New Jersey,New_York,America
Green Village,Morris,New Jersey,New_York,America
East Hanover,Morris,New Jersey,New_York,America
Lyons,Somerset,New Jersey,New_York,America
Madison,Morris,New Jersey,New_York,America
Mendham,Morris,New Jersey,New_York,America
Millington,Morris,New Jersey,New_York,America
Morris Plains,Morris,New Jersey,New_York,America
Morristown,Morris,New Jersey,New_York,America
Convent Station,Morris,New Jersey,New_York,America
Mount Freedom,Morris,New Jersey,New_York,America
New Providence,Union,New Jersey,New_York,America
New Vernon,Morris,New Jersey,New_York,America
Peapack,Somerset,New Jersey,New_York,America
Pottersville,Hunterdon,New Jersey,New_York,America
Stirling,Morris,New Jersey,New_York,America
Whippany,Morris,New Jersey,New_York,America
Alloway,Salem,New Jersey,New_York,America
Cherry Hill,Camden,New Jersey,New_York,America
Cherry Hill,Camden,New Jersey,New_York,America
Atco,Camden,New Jersey,New_York,America
Barnegat,Ocean,New Jersey,New_York,America
Barnegat Light,Ocean,New Jersey,New_York,America
Barrington,Camden,New Jersey,New_York,America
Beach Haven,Ocean,New Jersey,New_York,America
Berlin,Camden,New Jersey,New_York,America
Beverly,Burlington,New Jersey,New_York,America
Birmingham,Burlington,New Jersey,New_York,America
Blackwood,Camden,New Jersey,New_York,America
Bridgeport,Gloucester,New Jersey,New_York,America
Browns Mills,Burlington,New Jersey,New_York,America
Burlington,Burlington,New Jersey,New_York,America
Chatsworth,Burlington,New Jersey,New_York,America
Clarksboro,Gloucester,New Jersey,New_York,America
Clementon,Camden,New Jersey,New_York,America
Columbus,Burlington,New Jersey,New_York,America
Deepwater,Salem,New Jersey,New_York,America
Gibbsboro,Camden,New Jersey,New_York,America
Gibbstown,Gloucester,New Jersey,New_York,America
Glassboro,Gloucester,New Jersey,New_York,America
Glendora,Camden,New Jersey,New_York,America
Gloucester City,Camden,New Jersey,New_York,America
Bellmawr,Camden,New Jersey,New_York,America
Haddonfield,Camden,New Jersey,New_York,America
Cherry Hill,Camden,New Jersey,New_York,America
Haddon Heights,Camden,New Jersey,New_York,America
Hainesport,Burlington,New Jersey,New_York,America
Hammonton,Atlantic,New Jersey,New_York,America
Hancocks Bridge,Salem,New Jersey,New_York,America
Harrisonville,Gloucester,New Jersey,New_York,America
Jobstown,Burlington,New Jersey,New_York,America
Juliustown,Burlington,New Jersey,New_York,America
Voorhees,Camden,New Jersey,New_York,America
Lawnside,Camden,New Jersey,New_York,America
Willingboro,Burlington,New Jersey,New_York,America
Lumberton,Burlington,New Jersey,New_York,America
Magnolia,Camden,New Jersey,New_York,America
Manahawkin,Ocean,New Jersey,New_York,America
Mantua,Gloucester,New Jersey,New_York,America
Maple Shade,Burlington,New Jersey,New_York,America
Marlton,Burlington,New Jersey,New_York,America
Mount Laurel,Burlington,New Jersey,New_York,America
Medford,Burlington,New Jersey,New_York,America
Mickleton,Gloucester,New Jersey,New_York,America
Moorestown,Burlington,New Jersey,New_York,America
Mount Ephraim,Camden,New Jersey,New_York,America
Mount Holly,Burlington,New Jersey,New_York,America
Mount Royal,Gloucester,New Jersey,New_York,America
Mullica Hill,Gloucester,New Jersey,New_York,America
National Park,Gloucester,New Jersey,New_York,America
New Lisbon,Burlington,New Jersey,New_York,America
Palmyra,Burlington,New Jersey,New_York,America
Paulsboro,Gloucester,New Jersey,New_York,America
Pedricktown,Salem,New Jersey,New_York,America
Pemberton,Burlington,New Jersey,New_York,America
Penns Grove,Salem,New Jersey,New_York,America
Pennsville,Salem,New Jersey,New_York,America
Pitman,Gloucester,New Jersey,New_York,America
Quinton,Salem,New Jersey,New_York,America
Rancocas,Burlington,New Jersey,New_York,America
Richwood,Gloucester,New Jersey,New_York,America
Riverside,Burlington,New Jersey,New_York,America
Riverton,Burlington,New Jersey,New_York,America
Runnemede,Camden,New Jersey,New_York,America
Salem,Salem,New Jersey,New_York,America
Sewell,Gloucester,New Jersey,New_York,America
Sicklerville,Camden,New Jersey,New_York,America
Somerdale,Camden,New Jersey,New_York,America
Stratford,Camden,New Jersey,New_York,America
Swedesboro,Gloucester,New Jersey,New_York,America
Thorofare,Gloucester,New Jersey,New_York,America
Tuckerton,Ocean,New Jersey,New_York,America
Vincentown,Burlington,New Jersey,New_York,America
Waterford Works,Camden,New Jersey,New_York,America
Wenonah,Gloucester,New Jersey,New_York,America
West Berlin,Camden,New Jersey,New_York,America
West Creek,Ocean,New Jersey,New_York,America
Westville,Gloucester,New Jersey,New_York,America
Williamstown,Gloucester,New Jersey,New_York,America
Winslow,Camden,New Jersey,New_York,America
Woodbury,Gloucester,New Jersey,New_York,America
Woodbury Heights,Gloucester,New Jersey,New_York,America
Woodstown,Salem,New Jersey,New_York,America
Camden,Camden,New Jersey,New_York,America
Camden,Camden,New Jersey,New_York,America
